,file_label,file_name,file_version,vars
924,"UPENN - Fourth Batch Analysis of CSF Biomarkers Dictionary [ADNIGO,2]",UPENNBIOMK8_DICT.csv,2015-04-15,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
925,"UPENN - Fourth Batch Analysis of CSF Biomarkers [ADNIGO,2]",UPENNBIOMK8.csv,2015-04-15,"['RID', 'VISCODE', 'VISCODE2', 'EXAMDATE', 'RUNDATE', 'ABETA', 'TAU', 'PTAU', 'ABETA_RAW', 'TAU_RAW', 'PTAU_RAW', 'update_stamp']"
926,UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods (PDF),,2014-05-02,Methods file.
927,UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods Dictionary [ADNI1],,2014-05-02,Methods file.
928,UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],,2014-05-02,Methods file.
929,UPENN - Longitudinal Biomarker Data (3 yr) Dictionary [ADNI1],UPENNBIOMK3_DICT.csv,,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
930,UPENN - Longitudinal Biomarker Data (3 yr) [ADNI1],UPENNBIOMK3.csv,,"['RID', 'SITEID', 'VISCODE', 'USERDATE', 'ABETA', 'TAU', 'PTAU', 'TAUAB', 'PTAUAB', 'update_stamp']"
931,UPENN - Longitudinal Biomarker Data (4 yr) Dictionary [ADNI1],UPENNBIOMK4_DICT_09_06_12.csv,2012-09-06,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
932,UPENN - Longitudinal Biomarker Data (4 yr) [ADNI1],UPENNBIOMK4_09_06_12.csv,2012-09-06,"['RID', 'VISCODE', 'LP_DATE', 'TAU', 'ABETA', 'PTAU', 'TAU_ABETA', 'PTAU_ABETA', 'update_stamp']"
933,UPENN - Longitudinal Biomarker Data Dictionary [ADNI1],UPENNBIOMK2_DICT.csv,,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
934,UPENN - Longitudinal Biomarker Data [ADNI1],UPENNBIOMK2.csv,,"['RID', 'SITEID', 'VISCODE', 'USERDATE', 'TTAU', 'ABETA142', 'update_stamp']"
935,"UPENN - Second Batch Analysis of CSF Biomarkers Dictionary [ADNI1,GO,2]",UPENNBIOMK6_DICT.csv,2013-06-07,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
936,UPENN - Second Batch Analysis of CSF Biomarkers Methods (PDF),,2013-06-07,Methods file.
937,"UPENN - Second Batch Analysis of CSF Biomarkers [ADNI1,GO,2]",UPENNBIOMK6_07_02_13.csv,2013-07-02,"['RID', 'VISCODE', 'EXAMDATE', 'RUNDATE', 'ABETA', 'TAU', 'PTAU', 'update_stamp']"
938,UPENN - Spatial Pattern of Abnormalities for Recognition of Early AD (SPARE-AD) Dictionary [ADNI1],UPENNSPARE_-_AD_-_DICT.csv,2013-04-29,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
939,UPENN - Spatial Pattern of Abnormalities for Recognition of Early AD (SPARE-AD) Methods (PDF),,2013-04-29,Methods file.
940,UPENN - Spatial Pattern of Abnormalities for Recognition of Early AD (SPARE-AD) [ADNI1],UPENNSPARE_-_AD.csv,2013-04-29,"['RID', 'VISCODE', 'EXAMDATE', 'DX_Group', 'RUNDATE', 'STATUS', 'VERSION', 'SPARE_AD', 'update_stamp']"
941,UPENN - Spatial Pattern of Abnormalities for Recognition of Early MCI to AD conversion (SPARE-MCI) Dictionary [ADNI1],UPENNSPARE_-_MCI_-_DICT.csv,2013-04-29,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
942,UPENN - Spatial Pattern of Abnormalities for Recognition of Early MCI to AD conversion (SPARE-MCI) Methods (PDF),,2013-04-29,Methods file.
943,UPENN - Spatial Pattern of Abnormalities for Recognition of Early MCI to AD conversion (SPARE-MCI) [ADNI1],UPENNSPARE_-_MCI.csv,2013-04-29,"['RID', 'VISCODE', 'EXAMDATE', 'DX_Group', 'Time_to_Conversion', 'RUNDATE', 'STATUS', 'VERSION', 'SPARE_MCI', 'update_stamp']"
944,"UPENN - Third Batch Analysis of CSF Biomarkers Dictionary [ADNIGO,2]",UPENNBIOMK7_DICT.csv,2014-06-09,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
945,"UPENN - Third Batch Analysis of CSF Biomarkers [ADNIGO,2]",UPENNBIOMK7.csv,2014-06-09,"['RID', 'VISCODE', 'VISCODE2', 'EXAMDATE', 'RUNDATE', 'ABETA', 'TAU', 'PTAU', 'ABETA_RAW', 'TAU_RAW', 'PTAU_RAW', 'update_stamp']"
946,"UPENN CSF Biomarkers Elecsys Dictionary [ADNI1,GO,2]",UPENNBIOMK9_DICT.csv,2017-03-01,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
947,"UPENN CSF Biomarkers Elecsys [ADNI1,GO,2]",UPENNBIOMK9.csv,2017-03-01,"['RID', 'VISCODE', 'VISCODE2', 'EXAMDATE', 'PHASE', 'BATCH', 'KIT', 'STDS', 'RUNDATE', 'ABETA', 'TAU', 'PTAU', 'update_stamp']"
948,"USC - DTI ROI Summary Measures Dictionary [ADNIGO,2]",ADNI_DTIROI_DICT_10_03_19.csv,2019-10-03,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
949,"USC - DTI ROI Summary Measures Dictionary [ADNIGO,2]",DTIROI_DICT_12_19_13.csv,2013-12-19,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
950,"USC - DTI ROI Summary Measures Dictionary [ADNIGO,2]",DTIROI_DICT.csv,2014-02-27,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
951,"USC - DTI ROI Summary Measures Dictionary [ADNIGO,2]",DTIROI_DICT_04_30_14.csv,2014-04-30,"['ID', 'FLDNAME', 'TBLNAME', 'CRFNAME', 'QUESTION', 'TEXT', 'STATUS', 'DEPRULE', 'TYPE', 'LENGTH', 'DECIML', 'RANGEVAL', 'RANGESQL', 'RANGEPRL', 'UNITS', 'CODE', 'NOTES', 'OBJID', 'COLID', 'RANGEJSCPT', 'NAVJSCPT', 'FTYPE', 'TAB', 'DE', 'MC', 'VISIBLE', 'LOGVISIBLE', 'MTBLNAME', 'SUBTBLNAME', 'POPJSCPT', 'GRID', 'DEF', 'update_stamp']"
952,"USC - DTI ROI summary measures [ADNIGO,2]",ADNI_DTIROI_04_30_19.csv,2019-04-30,"['RID', 'VISCODE', 'VISCODE2', 'EXAMDATE', 'VERSION', 'VISNAME', 'VISITNO', 'LONIUID_1', 'LONIUID_2', 'LONIUID_3', 'LONIUID_4', 'RUNDATE', 'STATUS', 'FA_CST_L', 'FA_CST_R', 'FA_ICP_L', 'FA_ICP_R', 'FA_ML_L', 'FA_ML_R', 'FA_SCP_L', 'FA_SCP_R', 'FA_CP_L', 'FA_CP_R', 'FA_ALIC_L', 'FA_ALIC_R', 'FA_PLIC_L', 'FA_PLIC_R', 'FA_PTR_L', 'FA_PTR_R', 'FA_ACR_L', 'FA_ACR_R', 'FA_SCR_L', 'FA_SCR_R', 'FA_PCR_L', 'FA_PCR_R', 'FA_CGC_L', 'FA_CGC_R', 'FA_CGH_L', 'FA_CGH_R', 'FA_FX_ST_L', 'FA_FX_ST_R', 'FA_SLF_L', 'FA_SLF_R', 'FA_SFO_L', 'FA_SFO_R', 'FA_IFO_L', 'FA_IFO_R', 'FA_SS_L', 'FA_SS_R', 'FA_EC_L', 'FA_EC_R', 'FA_UNC_L', 'FA_UNC_R', 'FA_FX_L', 'FA_FX_R', 'FA_GCC_L', 'FA_GCC_R', 'FA_BCC_L', 'FA_BCC_R', 'FA_SCC_L', 'FA_SCC_R', 'FA_RLIC_L', 'FA_RLIC_R', 'FA_TAP_L', 'FA_TAP_R', 'FA_SUMGCC', 'FA_SUMBCC', 'FA_SUMSCC', 'FA_SUMCC', 'FA_SUMFX', 'MD_CST_L', 'MD_CST_R', 'MD_ICP_L', 'MD_ICP_R', 'MD_ML_L', 'MD_ML_R', 'MD_SCP_L', 'MD_SCP_R', 'MD_CP_L', 'MD_CP_R', 'MD_ALIC_L', 'MD_ALIC_R', 'MD_PLIC_L', 'MD_PLIC_R', 'MD_PTR_L', 'MD_PTR_R', 'MD_ACR_L', 'MD_ACR_R', 'MD_SCR_L', 'MD_SCR_R', 'MD_PCR_L', 'MD_PCR_R', 'MD_CGC_L', 'MD_CGC_R', 'MD_CGH_L', 'MD_CGH_R', 'MD_FX_ST_L', 'MD_FX_ST_R', 'MD_SLF_L', 'MD_SLF_R', 'MD_SFO_L', 'MD_SFO_R', 'MD_IFO_L', 'MD_IFO_R', 'MD_SS_L', 'MD_SS_R', 'MD_EC_L', 'MD_EC_R', 'MD_UNC_L', 'MD_UNC_R', 'MD_FX_L', 'MD_FX_R', 'MD_GCC_L', 'MD_GCC_R', 'MD_BCC_L', 'MD_BCC_R', 'MD_SCC_L', 'MD_SCC_R', 'MD_RLIC_L', 'MD_RLIC_R', 'MD_TAP_L', 'MD_TAP_R', 'MD_SUMGCC', 'MD_SUMBCC', 'MD_SUMSCC', 'MD_SUMCC', 'MD_SUMFX', 'RD_CST_L', 'RD_CST_R', 'RD_ICP_L', 'RD_ICP_R', 'RD_ML_L', 'RD_ML_R', 'RD_SCP_L', 'RD_SCP_R', 'RD_CP_L', 'RD_CP_R', 'RD_ALIC_L', 'RD_ALIC_R', 'RD_PLIC_L', 'RD_PLIC_R', 'RD_PTR_L', 'RD_PTR_R', 'RD_ACR_L', 'RD_ACR_R', 'RD_SCR_L', 'RD_SCR_R', 'RD_PCR_L', 'RD_PCR_R', 'RD_CGC_L', 'RD_CGC_R', 'RD_CGH_L', 'RD_CGH_R', 'RD_FX_ST_L', 'RD_FX_ST_R', 'RD_SLF_L', 'RD_SLF_R', 'RD_SFO_L', 'RD_SFO_R', 'RD_IFO_L', 'RD_IFO_R', 'RD_SS_L', 'RD_SS_R', 'RD_EC_L', 'RD_EC_R', 'RD_UNC_L', 'RD_UNC_R', 'RD_FX_L', 'RD_FX_R', 'RD_GCC_L', 'RD_GCC_R', 'RD_BCC_L', 'RD_BCC_R', 'RD_SCC_L', 'RD_SCC_R', 'RD_RLIC_L', 'RD_RLIC_R', 'RD_TAP_L', 'RD_TAP_R', 'RD_SUMGCC', 'RD_SUMBCC', 'RD_SUMSCC', 'RD_SUMCC', 'RD_SUMFX', 'AD_CST_L', 'AD_CST_R', 'AD_ICP_L', 'AD_ICP_R', 'AD_ML_L', 'AD_ML_R', 'AD_SCP_L', 'AD_SCP_R', 'AD_CP_L', 'AD_CP_R', 'AD_ALIC_L', 'AD_ALIC_R', 'AD_PLIC_L', 'AD_PLIC_R', 'AD_PTR_L', 'AD_PTR_R', 'AD_ACR_L', 'AD_ACR_R', 'AD_SCR_L', 'AD_SCR_R', 'AD_PCR_L', 'AD_PCR_R', 'AD_CGC_L', 'AD_CGC_R', 'AD_CGH_L', 'AD_CGH_R', 'AD_FX_ST_L', 'AD_FX_ST_R', 'AD_SLF_L', 'AD_SLF_R', 'AD_SFO_L', 'AD_SFO_R', 'AD_IFO_L', 'AD_IFO_R', 'AD_SS_L', 'AD_SS_R', 'AD_EC_L', 'AD_EC_R', 'AD_UNC_L', 'AD_UNC_R', 'AD_FX_L', 'AD_FX_R', 'AD_GCC_L', 'AD_GCC_R', 'AD_BCC_L', 'AD_BCC_R', 'AD_SCC_L', 'AD_SCC_R', 'AD_RLIC_L', 'AD_RLIC_R', 'AD_TAP_L', 'AD_TAP_R', 'AD_SUMGCC', 'AD_SUMBCC', 'AD_SUMSCC', 'AD_SUMCC', 'AD_SUMFX', 'update_stamp']"
953,"USC - DTI ROI Summary Measures [ADNIGO,2]",ADNI_DTIROI_10_03_19.csv,2019-10-03,"['RID', 'VISCODE', 'VISCODE2', 'EXAMDATE', 'VERSION', 'VISNAME', 'VISITNO', 'LONIUID_1', 'LONIUID_2', 'LONIUID_3', 'LONIUID_4', 'RUNDATE', 'STATUS', 'AD_CST_L', 'AD_CST_R', 'AD_ICP_L', 'AD_ICP_R', 'AD_ML_L', 'AD_ML_R', 'AD_SCP_L', 'AD_SCP_R', 'AD_CP_L', 'AD_CP_R', 'AD_ALIC_L', 'AD_ALIC_R', 'AD_PLIC_L', 'AD_PLIC_R', 'AD_PTR_L', 'AD_PTR_R', 'AD_ACR_L', 'AD_ACR_R', 'AD_SCR_L', 'AD_SCR_R', 'AD_PCR_L', 'AD_PCR_R', 'AD_CGC_L', 'AD_CGC_R', 'AD_CGH_L', 'AD_CGH_R', 'AD_FX_ST_L', 'AD_FX_ST_R', 'AD_SLF_L', 'AD_SLF_R', 'AD_SFO_L', 'AD_SFO_R', 'AD_IFO_L', 'AD_IFO_R', 'AD_SS_L', 'AD_SS_R', 'AD_EC_L', 'AD_EC_R', 'AD_UNC_L', 'AD_UNC_R', 'AD_FX_L', 'AD_FX_R', 'AD_GCC_L', 'AD_GCC_R', 'AD_BCC_L', 'AD_BCC_R', 'AD_SCC_L', 'AD_SCC_R', 'AD_RLIC_L', 'AD_RLIC_R', 'AD_TAP_L', 'AD_TAP_R', 'AD_SUMGCC', 'AD_SUMBCC', 'AD_SUMSCC', 'AD_SUMCC', 'AD_SUMFX', 'FA_CST_L', 'FA_CST_R', 'FA_ICP_L', 'FA_ICP_R', 'FA_ML_L', 'FA_ML_R', 'FA_SCP_L', 'FA_SCP_R', 'FA_CP_L', 'FA_CP_R', 'FA_ALIC_L', 'FA_ALIC_R', 'FA_PLIC_L', 'FA_PLIC_R', 'FA_PTR_L', 'FA_PTR_R', 'FA_ACR_L', 'FA_ACR_R', 'FA_SCR_L', 'FA_SCR_R', 'FA_PCR_L', 'FA_PCR_R', 'FA_CGC_L', 'FA_CGC_R', 'FA_CGH_L', 'FA_CGH_R', 'FA_FX_ST_L', 'FA_FX_ST_R', 'FA_SLF_L', 'FA_SLF_R', 'FA_SFO_L', 'FA_SFO_R', 'FA_IFO_L', 'FA_IFO_R', 'FA_SS_L', 'FA_SS_R', 'FA_EC_L', 'FA_EC_R', 'FA_UNC_L', 'FA_UNC_R', 'FA_FX_L', 'FA_FX_R', 'FA_GCC_L', 'FA_GCC_R', 'FA_BCC_L', 'FA_BCC_R', 'FA_SCC_L', 'FA_SCC_R', 'FA_RLIC_L', 'FA_RLIC_R', 'FA_TAP_L', 'FA_TAP_R', 'FA_SUMGCC', 'FA_SUMBCC', 'FA_SUMSCC', 'FA_SUMCC', 'FA_SUMFX', 'MD_CST_L', 'MD_CST_R', 'MD_ICP_L', 'MD_ICP_R', 'MD_ML_L', 'MD_ML_R', 'MD_SCP_L', 'MD_SCP_R', 'MD_CP_L', 'MD_CP_R', 'MD_ALIC_L', 'MD_ALIC_R', 'MD_PLIC_L', 'MD_PLIC_R', 'MD_PTR_L', 'MD_PTR_R', 'MD_ACR_L', 'MD_ACR_R', 'MD_SCR_L', 'MD_SCR_R', 'MD_PCR_L', 'MD_PCR_R', 'MD_CGC_L', 'MD_CGC_R', 'MD_CGH_L', 'MD_CGH_R', 'MD_FX_ST_L', 'MD_FX_ST_R', 'MD_SLF_L', 'MD_SLF_R', 'MD_SFO_L', 'MD_SFO_R', 'MD_IFO_L', 'MD_IFO_R', 'MD_SS_L', 'MD_SS_R', 'MD_EC_L', 'MD_EC_R', 'MD_UNC_L', 'MD_UNC_R', 'MD_FX_L', 'MD_FX_R', 'MD_GCC_L', 'MD_GCC_R', 'MD_BCC_L', 'MD_BCC_R', 'MD_SCC_L', 'MD_SCC_R', 'MD_RLIC_L', 'MD_RLIC_R', 'MD_TAP_L', 'MD_TAP_R', 'MD_SUMGCC', 'MD_SUMBCC', 'MD_SUMSCC', 'MD_SUMCC', 'MD_SUMFX', 'RD_CST_L', 'RD_CST_R', 'RD_ICP_L', 'RD_ICP_R', 'RD_ML_L', 'RD_ML_R', 'RD_SCP_L', 'RD_SCP_R', 'RD_CP_L', 'RD_CP_R', 'RD_ALIC_L', 'RD_ALIC_R', 'RD_PLIC_L', 'RD_PLIC_R', 'RD_PTR_L', 'RD_PTR_R', 'RD_ACR_L', 'RD_ACR_R', 'RD_SCR_L', 'RD_SCR_R', 'RD_PCR_L', 'RD_PCR_R', 'RD_CGC_L', 'RD_CGC_R', 'RD_CGH_L', 'RD_CGH_R', 'RD_FX_ST_L', 'RD_FX_ST_R', 'RD_SLF_L', 'RD_SLF_R', 'RD_SFO_L', 'RD_SFO_R', 'RD_IFO_L', 'RD_IFO_R', 'RD_SS_L', 'RD_SS_R', 'RD_EC_L', 'RD_EC_R', 'RD_UNC_L', 'RD_UNC_R', 'RD_FX_L', 'RD_FX_R', 'RD_GCC_L', 'RD_GCC_R', 'RD_BCC_L', 'RD_BCC_R', 'RD_SCC_L', 'RD_SCC_R', 'RD_RLIC_L', 'RD_RLIC_R', 'RD_TAP_L', 'RD_TAP_R', 'RD_SUMGCC', 'RD_SUMBCC', 'RD_SUMSCC', 'RD_SUMCC', 'RD_SUMFX', 'update_stamp']"
